(130, 5) 1.5103725506797154
(130, 5) 2.892062656276634
(130, 5) 1.6260593579354587
(130, 5) -0.6292216167857472
(130, 5) 2.459521130387147
(130, 5) 2.7706004472528747
(130, 5) -2.344781086776008
(130, 5) -0.6940671009859853
(130, 5) 2.582673046672854
(130, 5) 2.5273979566299847
(130, 5) 2.8205604608160684
(130, 5) 2.6551422603399093
(130, 5) 2.6301825582288902
(130, 5) 2.8235997009919718
(130, 5) 2.8302233603306792
(130, 5) 2.5411673444251264
(130, 5) 2.9155036217908794
(130, 5) 1.616753489801317
(130, 5) 2.78887647160043
(130, 5) 2.9266492077601587
(130, 5) 2.270157105939436
(130, 5) 2.4144043589959168
(130, 5) 2.942052088383017
(130, 5) 3.018356041596247
(130, 5) 0.9221297022473358
(130, 5) 2.9678396082971688
(130, 5) 2.851608142550134
(130, 5) 3.0148000375671185
(130, 5) 1.8165901506176727
(130, 5) 3.2228736213611366
(130, 5) 3.154247927874078
(130, 5) 3.1781293710010754
(130, 5) 3.1574787747015858
(130, 5) 2.545453298094147
(130, 5) 3.2285442560377344
(130, 5) 2.768265023400936
(130, 5) 3.3557403706155196
(117, 2) 2.612945477066072
(117, 2) 2.4924322871220177
(117, 2) 2.6518783700601087
(117, 2) 2.6249967255709628
(117, 2) 2.89731333446338
(117, 2) 2.797032489544298
(117, 2) 2.6871644282222142
(117, 2) 2.721693287330014
(117, 2) 1.7486948637360076
(117, 2) 2.9764176009471885
(117, 2) 3.034856118604017
(117, 2) 1.4452707857927596
(117, 2) 1.8571531319991141
(117, 2) 3.0614933075277158
(117, 2) 3.07069610720888
(117, 2) 3.2212658171147783
(117, 2) 3.1756930323994634
(117, 2) 3.114012423692369
(117, 2) 2.3940296626634634
(117, 2) 2.901584786698466
(117, 2) 2.857745447254917
(117, 2) 2.265007904757743
(117, 2) 3.1194707348852564
(117, 2) 1.6036220956386895
(117, 2) 1.7996138449779835
(117, 2) 2.572876324573416
(117, 2) 3.311912555287547
(117, 2) 2.44776459981232
(117, 2) -1.2277525415004353
(117, 2) 2.3806857635591747
(117, 2) 2.088559550965785
(117, 2) 2.786570536237635
(117, 2) 2.794737333829918
(117, 2) 2.2779665969588887
(117, 2) 2.5564544162741907
(117, 2) 2.8173362954556733
(117, 2) 2.8211576037014474
(117, 2) 2.3732868068773563
(117, 2) 2.883730240502926
(117, 2) 2.9463439745456537
(117, 2) 2.82369360859475
(117, 2) 2.7887474097457474
(117, 2) 3.2246093314817053
(117, 2) -1.1013515904525866
(117, 2) 2.9193711263574986
(117, 2) 1.6608651936686787
(117, 2) 2.9435342919769543
(117, 2) 0.14428288999196148
(117, 2) 2.8560566177489797
(117, 2) 2.9324176556073365
(117, 2) 2.684341289558045
(117, 2) 1.039539632530218
(117, 2) 1.917536524902724
(117, 2) 2.5934688103525936
(117, 2) 2.378933893070064
(117, 2) 2.535116873250262
(117, 2) 2.7361638732802707
(117, 2) 2.9012002751215125
(117, 2) 2.917759353538365
(117, 2) 2.9810895908598667
(117, 2) 0.8910709193971531
(117, 2) 2.396597660752631
(117, 2) 2.8589048203011718
(117, 2) 1.9390223893770315
(117, 2) 1.9399544587194075
(117, 2) 2.781140155077228
(117, 2) 1.1114646755631927
(117, 2) 2.6449636084006674
(117, 2) 3.003148308290452
(117, 2) 2.677928197231097
(117, 2) 2.5105308774779136
(117, 2) 1.7470042330910864
(117, 2) 2.7704827966011667
(117, 2) -5.878918864750057
(117, 2) 2.249329967058392
(117, 2) 1.9149815867865296
(117, 2) 2.055880295035177
(117, 2) 2.1280501382105985
(117, 2) 2.264620432573187
(117, 2) 2.2138681410332186
(117, 2) 1.5054124450440565
(117, 2) 2.2251762220678106
(117, 2) 2.0417508444728085
(117, 2) 0.7283912003311972
(117, 2) 2.006105459646264
(117, 2) 1.789275568729444
(117, 2) 1.757368754569617
(117, 2) 2.5057516355771927
(117, 2) 0.9892219505334232
(117, 2) 2.3172370499016974
(117, 2) 2.0527300295602675
(117, 2) 1.9710568095662406
(117, 2) 2.426216214553099
(117, 2) 2.244654430788808
(117, 2) 2.4910660033488323
(117, 2) 2.233643404699979
(117, 2) 2.5938492511087645
(117, 2) 2.441309271831493
(117, 2) 1.9040680842788476
(117, 2) 2.094760880488554
(117, 2) 1.5248589946766593
(117, 2) 2.4358362933983955
(117, 2) 2.215612958100433
(117, 2) 2.7326091218332813
(117, 2) 2.612945477066072
(117, 2) 2.4924322871220177
(117, 2) 2.6518783700601087
(117, 2) 2.6249967255709628
(117, 2) 2.89731333446338
(117, 2) 2.797032489544298
(117, 2) 2.6871644282222142
(117, 2) 2.721693287330014
(117, 2) 1.7486948637360076
(117, 2) 2.9764176009471885
(117, 2) 3.034856118604017
(117, 2) 1.4452707857927596
(117, 2) 1.8571531319991141
(117, 2) 3.0614933075277158
(117, 2) 3.07069610720888
(117, 2) 3.2212658171147783
(117, 2) 3.1756930323994634
(117, 2) 3.114012423692369
(117, 2) 2.3940296626634634
(117, 2) 2.901584786698466
(117, 2) 2.857745447254917
(117, 2) 2.265007904757743
(117, 2) 3.1194707348852564
(117, 2) 1.6036220956386895
(117, 2) 1.7996138449779835
(117, 2) 2.572876324573416
(117, 2) 3.311912555287547
(117, 2) 2.44776459981232
(117, 2) -1.2277525415004353
(117, 2) 2.3806857635591747
(117, 2) 2.088559550965785
(117, 2) 2.786570536237635
(117, 2) 2.794737333829918
(117, 2) 2.2779665969588887
(117, 2) 2.5564544162741907
(117, 2) 2.8173362954556733
(117, 2) 2.8211576037014474
(117, 2) 2.3732868068773563
(117, 2) 2.883730240502926
(117, 2) 2.9463439745456537
(117, 2) 2.82369360859475
(117, 2) 2.7887474097457474
(117, 2) 3.2246093314817053
(117, 2) -1.1013515904525866
(117, 2) 2.9193711263574986
(117, 2) 1.6608651936686787
(117, 2) 2.9435342919769543
(117, 2) 0.14428288999196148
(117, 2) 2.8560566177489797
(117, 2) 2.9324176556073365
(117, 2) 2.684341289558045
(117, 2) 1.039539632530218
(117, 2) 1.917536524902724
(117, 2) 2.5934688103525936
(117, 2) 2.378933893070064
(117, 2) 2.535116873250262
(117, 2) 2.7361638732802707
(117, 2) 2.9012002751215125
(117, 2) 2.917759353538365
(117, 2) 2.9810895908598667
(117, 2) 0.8910709193971531
(117, 2) 2.396597660752631
(117, 2) 2.8589048203011718
(117, 2) 1.9390223893770315
(117, 2) 1.9399544587194075
(117, 2) 2.781140155077228
(117, 2) 1.1114646755631927
(117, 2) 2.6449636084006674
(117, 2) 3.003148308290452
(117, 2) 2.677928197231097
(117, 2) 2.5105308774779136
(117, 2) 1.7470042330910864
(117, 2) 2.7704827966011667
(117, 2) -5.878918864750057
(117, 2) 2.249329967058392
(117, 2) 1.9149815867865296
(117, 2) 2.055880295035177
(117, 2) 2.1280501382105985
(117, 2) 2.264620432573187
(117, 2) 2.2138681410332186
(117, 2) 1.5054124450440565
(117, 2) 2.2251762220678106
(117, 2) 2.0417508444728085
(117, 2) 0.7283912003311972
(117, 2) 2.006105459646264
(117, 2) 1.789275568729444
(117, 2) 1.757368754569617
(117, 2) 2.5057516355771927
(117, 2) 0.9892219505334232
(117, 2) 2.3172370499016974
(117, 2) 2.0527300295602675
(117, 2) 1.9710568095662406
(117, 2) 2.426216214553099
(117, 2) 2.244654430788808
(117, 2) 2.4910660033488323
(117, 2) 2.233643404699979
(117, 2) 2.5938492511087645
(117, 2) 2.441309271831493
(117, 2) 1.9040680842788476
(117, 2) 2.094760880488554
(117, 2) 1.5248589946766593
(117, 2) 2.4358362933983955
(117, 2) 2.215612958100433
(117, 2) 2.7326091218332813
(117, 2) 2.4702939002134094
(117, 2) 2.48897732885216
(117, 2) 2.6328459885268654
(117, 2) 2.6378736963404155
(117, 2) 2.897512434094063
(117, 2) 2.8352446207862485
(117, 2) 2.5682326594519456
(117, 2) 2.724580712424048
(117, 2) 1.207209163738197
(117, 2) 2.983826591707162
(117, 2) 3.0179017360091667
(117, 2) 1.9588627827921812
(117, 2) 1.7100952739314454
(117, 2) 3.04612499231299
(117, 2) 2.915294473525565
(117, 2) 3.2228502715314953
(117, 2) 3.2109704039679094
(117, 2) 2.984757366842709
(117, 2) 2.384317389966908
(117, 2) 2.909274135205175
(117, 2) 2.878117007057128
(117, 2) 2.3960784470087297
(117, 2) 3.051656141119393
(117, 2) 1.3064581787651974
(117, 2) 2.0638478661414226
(117, 2) 2.83835576023721
(117, 2) 3.2882123349779686
(117, 2) 2.396450810361177
(117, 2) -0.739330285951481
(117, 2) 2.4511513223976333
(117, 2) 2.351514422834489
(117, 2) 2.551260852278995
(117, 2) 2.678823839917712
(117, 2) 2.405483172677341
(117, 2) 2.3496215457847676
(117, 2) 2.7833407666597036
(117, 2) 2.71193886633937
(117, 2) 2.182096352380773
(117, 2) 2.849930079502238
(117, 2) 2.8558797411623598
(117, 2) 2.7428687299225682
(117, 2) 2.7776325852759864
(117, 2) 3.2249842133776188
(117, 2) -1.0202043279161224
(117, 2) 2.91869763691348
(117, 2) 1.786892338758875
(117, 2) 2.9268991609868333
(117, 2) 1.0114992061999946
(117, 2) 2.9123315901834506
(117, 2) 2.914443085561752
(117, 2) 2.652650726328762
(117, 2) 0.9434898805833427
(117, 2) 2.116921568913126
(117, 2) 2.62452390234907
(117, 2) 2.3860443282184907
(117, 2) 2.322413484066397
(117, 2) 2.6892240177627205
(117, 2) 2.8927378718766548
(117, 2) 2.8863921686758918
(117, 2) 3.0103083019860986
(117, 2) 0.39149656846836933
(117, 2) 2.2504613462013676
(117, 2) 2.9300370815224728
(117, 2) 1.9196274378393294
(117, 2) 1.5447121667040644
(117, 2) 2.6486799806477688
(117, 2) 0.7258485001353332
(117, 2) 2.7179530657374613
(117, 2) 2.979652764906662
(117, 2) 2.678311688077658
(117, 2) 1.9173991963069312
(117, 2) 1.7677028716422143
(117, 2) 2.745672522550022
(117, 2) -5.395833404082888
(117, 2) 2.1924611272688903
(117, 2) 1.9490862379839147
(117, 2) 1.9522677718190184
(117, 2) 2.098534711384641
(117, 2) 2.212265970733325
(117, 2) 2.113280566651369
(117, 2) 1.4788682551921486
(117, 2) 2.1731659565527988
(117, 2) 2.0046534431480296
(117, 2) 1.106124699761228
(117, 2) 1.9736913113750507
(117, 2) 1.8822111200294422
(117, 2) 1.6556773410116925
(117, 2) 2.509300441644866
(117, 2) 1.394362589363416
(117, 2) 2.3448308897214414
(117, 2) 1.8729070146361462
(117, 2) 1.3690027339036899
(117, 2) 2.3926102208031175
(117, 2) 2.3306584214682964
(117, 2) 2.510649386253103
(117, 2) 2.393578684520701
(117, 2) 2.556575943549843
(117, 2) 2.364363482257817
(117, 2) 1.9708797590821394
(117, 2) 2.1856245016744875
(117, 2) 1.405082330521692
(117, 2) 2.416153829071705
(117, 2) 2.210889664385075
(117, 2) 2.6918828584114767
(117, 2) 2.612945477066072
(117, 2) 2.4924322871220177
(117, 2) 2.6518783700601087
(117, 2) 2.6249967255709628
(117, 2) 2.89731333446338
(117, 2) 2.797032489544298
(117, 2) 2.6871644282222142
(117, 2) 2.721693287330014
(117, 2) 1.7486948637360076
(117, 2) 2.9764176009471885
(117, 2) 3.034856118604017
(117, 2) 1.4452707857927596
(117, 2) 1.8571531319991141
(117, 2) 3.0614933075277158
(117, 2) 3.07069610720888
(117, 2) 3.2212658171147783
(117, 2) 3.1756930323994634
(117, 2) 3.114012423692369
(117, 2) 2.3940296626634634
(117, 2) 2.901584786698466
(117, 2) 2.857745447254917
(117, 2) 2.265007904757743
(117, 2) 3.1194707348852564
(117, 2) 1.6036220956386895
(117, 2) 1.7996138449779835
(117, 2) 2.572876324573416
(117, 2) 3.311912555287547
(117, 2) 2.44776459981232
(117, 2) -1.2277525415004353
(117, 2) 2.3806857635591747
(117, 2) 2.088559550965785
(117, 2) 2.786570536237635
(117, 2) 2.794737333829918
(117, 2) 2.2779665969588887
(117, 2) 2.5564544162741907
(117, 2) 2.8173362954556733
(117, 2) 2.8211576037014474
(117, 2) 2.3732868068773563
(117, 2) 2.883730240502926
(117, 2) 2.9463439745456537
(117, 2) 2.82369360859475
(117, 2) 2.7887474097457474
(117, 2) 3.2246093314817053
(117, 2) -1.1013515904525866
(117, 2) 2.9193711263574986
(117, 2) 1.6608651936686787
(117, 2) 2.9435342919769543
(117, 2) 0.14428288999196148
(117, 2) 2.8560566177489797
(117, 2) 2.9324176556073365
(117, 2) 2.684341289558045
(117, 2) 1.039539632530218
(117, 2) 1.917536524902724
(117, 2) 2.5934688103525936
(117, 2) 2.378933893070064
(117, 2) 2.535116873250262
(117, 2) 2.7361638732802707
(117, 2) 2.9012002751215125
(117, 2) 2.917759353538365
(117, 2) 2.9810895908598667
(117, 2) 0.8910709193971531
(117, 2) 2.396597660752631
(117, 2) 2.8589048203011718
(117, 2) 1.9390223893770315
(117, 2) 1.9399544587194075
(117, 2) 2.781140155077228
(117, 2) 1.1114646755631927
(117, 2) 2.6449636084006674
(117, 2) 3.003148308290452
(117, 2) 2.677928197231097
(117, 2) 2.5105308774779136
(117, 2) 1.7470042330910864
(117, 2) 2.7704827966011667
(117, 2) -5.878918864750057
(117, 2) 2.249329967058392
(117, 2) 1.9149815867865296
(117, 2) 2.055880295035177
(117, 2) 2.1280501382105985
(117, 2) 2.264620432573187
(117, 2) 2.2138681410332186
(117, 2) 1.5054124450440565
(117, 2) 2.2251762220678106
(117, 2) 2.0417508444728085
(117, 2) 0.7283912003311972
(117, 2) 2.006105459646264
(117, 2) 1.789275568729444
(117, 2) 1.757368754569617
(117, 2) 2.5057516355771927
(117, 2) 0.9892219505334232
(117, 2) 2.3172370499016974
(117, 2) 2.0527300295602675
(117, 2) 1.9710568095662406
(117, 2) 2.426216214553099
(117, 2) 2.244654430788808
(117, 2) 2.4910660033488323
(117, 2) 2.233643404699979
(117, 2) 2.5938492511087645
(117, 2) 2.441309271831493
(117, 2) 1.9040680842788476
(117, 2) 2.094760880488554
(117, 2) 1.5248589946766593
(117, 2) 2.4358362933983955
(117, 2) 2.215612958100433
(117, 2) 2.7326091218332813
(117, 3) 2.507439604899057
(117, 3) 2.69203188277843
(117, 3) 2.7857695104139975
(117, 3) 2.9584732033013577
(117, 3) 2.966177964411541
(117, 3) 3.072744114266218
(117, 3) 2.47906336717711
(117, 3) 3.06784770718766
(117, 3) 1.2072840115047327
(117, 3) 3.218381902918555
(117, 3) 2.699055841618236
(117, 3) 0.7301000815847534
(117, 3) 3.5113510702903756
(117, 3) 2.479050364290634
(117, 3) 2.9754556445418725
(117, 3) 1.1455608916224413
(117, 3) 1.5301892409360995
(117, 3) 3.559923656259743
(117, 3) 2.9917991000976336
(117, 3) 3.144124557866574
(117, 3) 3.0873975165436054
(117, 3) 3.3779394507936775
(117, 3) 3.1430210257383298
(117, 3) 2.8871925136962684
(117, 3) 2.9559471879125727
(117, 3) 2.912165409235227
(117, 3) 3.68212555417586
(117, 3) 2.517665982196956
(117, 3) -1.5717809615281872
(117, 3) 2.575992376229072
(117, 3) 3.2995542512373675
(117, 3) 3.3198582080457637
(117, 3) 2.9361600912365464
(117, 3) 2.916322043946014
(117, 3) 2.6345273395482103
(117, 3) 3.1237872552559924
(117, 3) 3.2434892103647055
(117, 3) 3.2017477962259697
(117, 3) 2.2577512033378664
(117, 3) 1.5768492485867949
(117, 3) 3.0330632543806413
(117, 3) 3.3238000515865433
(117, 3) 2.2746466831444394
(117, 3) -0.19753138051808605
(117, 3) 3.111118206456469
(117, 3) 3.124423202910597
(117, 3) 3.02902253711491
(117, 3) 1.796251469754095
(117, 3) 2.8678481689674786
(117, 3) 3.185555231007397
(117, 3) 0.7426360903237192
(117, 3) 1.0286722001519895
(117, 3) 2.634412544317353
(117, 3) 2.5509992109221233
(117, 3) 2.3039314625907554
(117, 3) 2.2784869086497483
(117, 3) 2.6776587577774063
(117, 3) 2.7721638047338946
(117, 3) 2.565255934912244
(117, 3) 2.74178181238978
(117, 3) -1.0502721844738545
(117, 3) 2.2085516754742205
(117, 3) 2.932243699014146
(117, 3) 2.1318757748188855
(117, 3) 1.1297100739503616
(117, 3) 2.830728951022243
(117, 3) -0.6117141547332059
(117, 3) 2.615108969775017
(117, 3) 2.880120801277352
(117, 3) 2.688802546543654
(117, 3) 2.1197490954836233
(117, 3) 2.752623415599002
(117, 3) 2.537325187114144
(117, 3) 2.1054942050467
(117, 3) 2.4290559740835516
(117, 3) 2.469313937206376
(117, 3) 0.5306119821501003
(117, 3) 2.4903228055386872
(117, 3) 2.5617950434033627
(117, 3) 2.71326100791765
(117, 3) 2.9254735746281284
(117, 3) 3.0487302602048807
(117, 3) 2.8376079936056158
(117, 3) 2.6814878659659716
(117, 3) 1.3365388519101042
(117, 3) 2.7668903393634032
(117, 3) 2.778473152927873
(117, 3) 2.8728245775898102
(117, 3) 2.4168019667282152
(117, 3) 3.261970787079461
(117, 3) 3.2757772772455898
(117, 3) 3.027358452540474
(117, 3) 3.218463618030599
(117, 3) 2.9200608916301736
(117, 3) 3.261846845616745
(117, 3) 2.5103630947064275
(117, 3) 3.0552173170299994
(117, 3) 3.1596037920057594
(117, 3) 3.2081022245911672
(117, 3) 3.191772796008241
(117, 3) 3.0773052691139036
(117, 3) 1.8554788546766314
(117, 3) 2.0533370550912107
(117, 3) 3.127189357647934
(117, 3) 2.81511859306098
(117, 3) 2.697379652074954
(117, 3) 2.6745612136331474
(117, 3) 2.9719543201681766
(117, 3) 3.0071841749708224
(117, 3) 3.0510569786269777
(117, 3) 2.6326764150245037
(117, 3) 3.0634565084861602
(117, 3) 1.8733281065960732
(117, 3) 3.234106852900208
(117, 3) 2.562972893077559
(117, 3) -0.21835488510897783
(117, 3) 3.491133609069818
(117, 3) 2.131911999088084
(117, 3) 3.1790156453261
(117, 3) 0.8838021708685186
(117, 3) 1.3220610645356174
(117, 3) 3.670940050627994
(117, 3) 3.002087024200071
(117, 3) 3.1563004183313836
(117, 3) 3.0820002513333673
(117, 3) 3.4222904456178167
(117, 3) 2.923078915288757
(117, 3) 2.952703385887453
(117, 3) 2.823866638283187
(117, 3) 2.8623763065246592
(117, 3) 3.694241905192646
(117, 3) 2.538597586130953
(117, 3) -2.2704502367136294
(117, 3) 2.4896114198779564
(117, 3) 3.2943035055840166
(117, 3) 3.1465191664164536
(117, 3) 3.1371982351755516
(117, 3) 2.8433997553266614
(117, 3) 2.9814169575181513
(117, 3) 3.1207243808244005
(117, 3) 3.2937948244271933
(117, 3) 3.3068665170932388
(117, 3) 1.7348443738153012
(117, 3) 1.6180194227972233
(117, 3) 3.1664441733012048
(117, 3) 3.3295715482305717
(117, 3) 2.028267094270147
(117, 3) 0.04662683389325828
(117, 3) 3.113327852282204
(117, 3) 3.072668292249901
(117, 3) 3.039868176534389
(117, 3) 1.2797007504056968
(117, 3) 2.7469442546389953
(117, 3) 3.188973963003738
(117, 3) 0.26245719089612685
(117, 3) 1.1930199958503707
(117, 3) 2.778500019204454
(117, 3) 2.4036030422092
(117, 3) 2.009397141111741
(117, 3) 2.6496383135753927
(117, 3) 2.8675975936387115
(117, 3) 2.8103738385716586
(117, 3) 2.7778865765716834
(117, 3) 2.834408665812317
(117, 3) 0.2291818119981226
(117, 3) 2.5442992330985366
(117, 3) 2.6616788375592524
(117, 3) 2.3245160255174877
(117, 3) 1.4494170937099948
(117, 3) 3.0157033906090316
(117, 3) -1.222232257248728
(117, 3) 2.494687582840349
(117, 3) 2.8968871795040396
(117, 3) 2.745362625978929
(117, 3) 2.2238209758321013
(117, 3) 2.779094469842649
(117, 3) 2.594860836574499
(117, 3) 1.5004684502228631
(117, 3) 2.5718325974442156
(117, 3) 2.5155329250408514
(117, 3) 0.805326743954403
(117, 3) 2.5208026669269064
(117, 3) 2.5967138781711316
(117, 3) 2.7876802760758803
(117, 3) 2.9677024869043063
(117, 3) 3.1581848428146113
(117, 3) 2.913746496932758
(117, 3) 2.720758094267625
(117, 3) 1.146846397393098
(117, 3) 2.8112863086829396
(117, 3) 2.8133525965920203
(117, 3) 2.9364901949312294
(117, 3) 2.2189673384126625
(117, 3) 3.3534982425450917
(117, 3) 3.3773871353553684
(117, 3) 3.225476821075423
(117, 3) 3.2909263995012434
(117, 3) 2.8810365568727914
(117, 3) 3.3373258557601346
(117, 3) 2.232030640249862
(117, 3) 3.1803166434523416
(117, 3) 3.3000373731510155
(117, 3) 3.3282359643058506
(117, 3) 3.2823455459284556
(117, 3) 3.3385418305056422
(117, 3) 1.5756593249651907
(117, 3) 1.908398283177533
(117, 3) 3.150200993226777
(117, 3) 2.776375995559084
(117, 3) 2.670788396769053
(117, 3) 2.8156530807469498
(117, 3) 2.920683890729828
(117, 3) 2.99936033880676
(117, 3) 3.0284904776188277
(117, 3) 2.5929015120240653
(117, 3) 3.0391667148535984
(117, 3) 1.430693817430999
(117, 3) 3.216540179760882
(117, 3) 2.719295222487279
(117, 3) 0.746000986340869
(117, 3) 3.4687669108097374
(117, 3) 2.6339036881734934
(117, 3) 3.127017787529782
(117, 3) 1.4719365941180556
(117, 3) 2.0084459797930325
(117, 3) 3.636912030555475
(117, 3) 2.8250007252002494
(117, 3) 3.1167783101473443
(117, 3) 3.042459555946726
(117, 3) 3.367264382022947
(117, 3) 3.0373379110100487
(117, 3) 2.6036441704447597
(117, 3) 2.3903235707539583
(117, 3) 2.5249637221334194
(117, 3) 3.6572381767250217
(117, 3) 2.4928710462600403
(117, 3) -2.52413279966947
(117, 3) 2.4484960560694606
(117, 3) 3.059119645274137
(117, 3) 3.2594214572853453
(117, 3) 3.0237153705482367
(117, 3) 2.753289108249888
(117, 3) 2.8032118925567904
(117, 3) 3.0994501975926045
(117, 3) 3.2278868391933297
(117, 3) 3.204213259976335
(117, 3) 2.318754504338184
(117, 3) 1.8622345140455039
(117, 3) 3.0774518514080107
(117, 3) 3.2821616285917514
(117, 3) 2.431952296542436
(117, 3) -0.31708564626161895
(117, 3) 3.1015971454890057
(117, 3) 3.117751917828299
(117, 3) 3.0513652607076605
(117, 3) 2.753843051103315
(117, 3) 2.80625935548783
(117, 3) 3.1371857603799853
(117, 3) 1.1198539305577953
(117, 3) 1.037297773014414
(117, 3) 2.3888071655929686
(117, 3) 2.511660937199384
(117, 3) 2.2639490901875785
(117, 3) 2.587528196229629
(117, 3) 2.7882386654108036
(117, 3) 2.8065039158960055
(117, 3) 2.7514387956554067
(117, 3) 2.8161485173315555
(117, 3) -0.260165253085999
(117, 3) 2.336759100813639
(117, 3) 2.8257578986853336
(117, 3) 2.081301152170438
(117, 3) 1.63401124643236
(117, 3) 2.929740592496721
(117, 3) 0.08747766767043963
(117, 3) 2.601193237892332
(117, 3) 2.980802106958473
(117, 3) 2.689047837488351
(117, 3) 2.54981815409152
(117, 3) 2.769431738215731
(117, 3) 2.627129178570234
(117, 3) 0.24396753182131548
(117, 3) 2.4092808516941098
(117, 3) 2.3852434762978287
(117, 3) 1.004819305395161
(117, 3) 2.460443094158487
(117, 3) 2.6359713372406155
(117, 3) 2.7095955063599444
(117, 3) 2.813300133422155
(117, 3) 3.0029241325571796
(117, 3) 2.908372138417379
(117, 3) 2.193497782881357
(117, 3) 1.738972423503963
(117, 3) 2.896679308257161
(117, 3) 2.7459043604779154
(117, 3) 3.026783461929222
(117, 3) 1.7910246075727105
(117, 3) 3.208377180634214
(117, 3) 3.244642661137732
(117, 3) 3.230991506839956
(117, 3) 3.201043962001135
(117, 3) 2.7143402239793346
(117, 3) 3.2568948702052953
(117, 3) 2.225251433722841
(117, 3) 3.10373966000029
(117, 3) 3.145354208045161
(117, 3) 3.086956596982006
(117, 3) 3.1212531128517913
(117, 3) 3.045925445638437
(117, 3) 1.9227866588295175
(117, 3) 2.0350717604440707
(117, 3) 3.102824620986638
(117, 2) 2.4702939002134094
(117, 2) 2.48897732885216
(117, 2) 2.6328459885268654
(117, 2) 2.6378736963404155
(117, 2) 2.897512434094063
(117, 2) 2.8352446207862485
(117, 2) 2.5682326594519456
(117, 2) 2.724580712424048
(117, 2) 1.207209163738197
(117, 2) 2.983826591707162
(117, 2) 3.0179017360091667
(117, 2) 1.9588627827921812
(117, 2) 1.7100952739314454
(117, 2) 3.04612499231299
(117, 2) 2.915294473525565
(117, 2) 3.2228502715314953
(117, 2) 3.2109704039679094
(117, 2) 2.984757366842709
(117, 2) 2.384317389966908
(117, 2) 2.909274135205175
(117, 2) 2.878117007057128
(117, 2) 2.3960784470087297
(117, 2) 3.051656141119393
(117, 2) 1.3064581787651974
(117, 2) 2.0638478661414226
(117, 2) 2.83835576023721
(117, 2) 3.2882123349779686
(117, 2) 2.396450810361177
(117, 2) -0.739330285951481
(117, 2) 2.4511513223976333
(117, 2) 2.351514422834489
(117, 2) 2.551260852278995
(117, 2) 2.678823839917712
(117, 2) 2.405483172677341
(117, 2) 2.3496215457847676
(117, 2) 2.7833407666597036
(117, 2) 2.71193886633937
(117, 2) 2.182096352380773
(117, 2) 2.849930079502238
(117, 2) 2.8558797411623598
(117, 2) 2.7428687299225682
(117, 2) 2.7776325852759864
(117, 2) 3.2249842133776188
(117, 2) -1.0202043279161224
(117, 2) 2.91869763691348
(117, 2) 1.786892338758875
(117, 2) 2.9268991609868333
(117, 2) 1.0114992061999946
(117, 2) 2.9123315901834506
(117, 2) 2.914443085561752
(117, 2) 2.652650726328762
(117, 2) 0.9434898805833427
(117, 2) 2.116921568913126
(117, 2) 2.62452390234907
(117, 2) 2.3860443282184907
(117, 2) 2.322413484066397
(117, 2) 2.6892240177627205
(117, 2) 2.8927378718766548
(117, 2) 2.8863921686758918
(117, 2) 3.0103083019860986
(117, 2) 0.39149656846836933
(117, 2) 2.2504613462013676
(117, 2) 2.9300370815224728
(117, 2) 1.9196274378393294
(117, 2) 1.5447121667040644
